scene_id,image_id,gt_index,object_id,matched_prediction_index,item_id,detector_score,mask_iou,max_mask_iou,iou_band,mask_match_iou50,merge_evidence,split_evidence,pose_completed,primary_failure_type,normalized_mssd,mspd_px,joint_pose_success,failure_bucket,notes
10,10,17,2,11,s000010-i000010-p000011,0.9980962872505188,0.7075298438934803,0.7075298438934803,0.50-0.75,True,False,False,True,,0.07413797131371422,5.360901742356648,True,SUCCESS,
10,10,18,2,17,s000010-i000010-p000017,0.9976025223731995,0.7165775401069518,0.7165775401069518,0.50-0.75,True,False,False,True,,0.02178494265126247,2.1771261866964493,True,SUCCESS,
10,10,19,2,28,s000010-i000010-p000028,0.9852508306503296,0.7880515617253346,0.7880515617253346,>=0.75,True,False,False,True,,0.04514670392551827,3.2635967225655995,True,SUCCESS,
10,10,20,2,31,s000010-i000010-p000031,0.9586548805236816,0.669799008091882,0.669799008091882,0.50-0.75,True,False,False,True,,0.04624444421112531,2.508744591086532,True,SUCCESS,
10,10,21,2,33,s000010-i000010-p000033,0.8777183294296265,0.7757725587144623,0.7757725587144623,>=0.75,True,True,True,True,,0.054799720309197705,4.296619530373712,True,SUCCESS,
10,10,22,2,,,,,0.3858832912401967,<0.50,False,True,False,False,,,,False,UNDER_SEGMENTATION_OR_MERGE,best_overlap_prediction_index=35
10,10,23,2,7,s000010-i000010-p000007,0.9988194108009338,0.6922914466737065,0.6922914466737065,0.50-0.75,True,False,False,True,,0.07927663498734203,5.303948661162444,True,SUCCESS,
10,10,24,2,22,s000010-i000010-p000022,0.9969969987869263,0.844061876247505,0.844061876247505,>=0.75,True,False,False,True,,0.043740496132506405,2.9018271307194756,True,SUCCESS,
10,10,25,2,0,s000010-i000010-p000000,0.9996390342712402,0.8654545454545455,0.8654545454545455,>=0.75,True,False,False,True,,0.05090149712772191,4.593934528169786,True,SUCCESS,
10,10,26,2,14,s000010-i000010-p000014,0.9979883432388306,0.6326530612244898,0.6326530612244898,0.50-0.75,True,False,False,True,,0.07215012122755905,2.9565332738163295,True,SUCCESS,
10,10,27,2,12,s000010-i000010-p000012,0.9980560541152954,0.5961634280019931,0.5961634280019931,0.50-0.75,True,False,False,True,,0.04693065396984728,3.1562856194715625,True,SUCCESS,
10,10,28,2,,,,,0.26884615384615385,<0.50,False,False,True,False,,,,False,OVER_SEGMENTATION,best_overlap_prediction_index=30
10,10,29,2,,,,,0.4331489165514062,<0.50,False,True,False,False,,,,False,UNDER_SEGMENTATION_OR_MERGE,best_overlap_prediction_index=34
10,10,30,2,4,s000010-i000010-p000004,0.9989861845970154,0.8114199849737039,0.8114199849737039,>=0.75,True,False,False,True,,0.053236368583909684,4.029395595211758,True,SUCCESS,
10,10,31,2,21,s000010-i000010-p000021,0.9970568418502808,0.7409979423868313,0.7409979423868313,0.50-0.75,True,False,False,True,,0.05549210825098324,3.5292788981188434,True,SUCCESS,
10,10,32,2,8,s000010-i000010-p000008,0.9988139867782593,0.7707707707707707,0.7707707707707707,>=0.75,True,False,False,True,,0.07256885231136563,5.139298104797387,True,SUCCESS,
10,10,33,2,3,s000010-i000010-p000003,0.9990143775939941,0.8894984326018809,0.8894984326018809,>=0.75,True,False,False,True,,0.05342085137451881,4.455497210167353,True,SUCCESS,
10,10,34,2,15,s000010-i000010-p000015,0.9978973865509033,0.7708284163323106,0.7708284163323106,>=0.75,True,False,False,True,,0.017137011402826408,1.6443369653466873,True,SUCCESS,
10,10,35,2,36,s000010-i000010-p000036,0.4426247775554657,0.7638495754144763,0.7638495754144763,>=0.75,True,False,False,True,,0.044386857622481374,4.252438656703893,True,SUCCESS,
10,10,36,2,,,,,0.37134420697412823,<0.50,False,True,False,False,,,,False,UNDER_SEGMENTATION_OR_MERGE,best_overlap_prediction_index=16
10,20,0,2,6,s000010-i000020-p000006,0.9986775517463684,0.8355648535564854,0.8355648535564854,>=0.75,True,False,False,True,,0.07601965706945653,4.010530481883017,True,SUCCESS,
10,20,1,2,,,,,0.2839300582847627,<0.50,False,False,False,False,,,,False,MASK_BOUNDARY_IOU_FAILURE,best_overlap_prediction_index=3
10,20,2,2,5,s000010-i000020-p000005,0.9989272952079773,0.6469737159392331,0.6469737159392331,0.50-0.75,True,False,False,True,,0.0730787028418848,5.840407402478921,True,SUCCESS,
10,20,3,2,12,s000010-i000020-p000012,0.9978533387184143,0.830060606060606,0.830060606060606,>=0.75,True,False,False,True,,0.1008025200075624,8.772915095185008,False,POSE_MSSD_ONLY_FAILURE,
10,20,4,2,7,s000010-i000020-p000007,0.9986492991447449,0.8501187648456057,0.8501187648456057,>=0.75,True,False,False,True,,0.0542924236267571,4.698826710420178,True,SUCCESS,
10,20,5,2,13,s000010-i000020-p000013,0.9977779984474182,0.6534947464595706,0.6534947464595706,0.50-0.75,True,False,False,True,,0.04791842000833979,4.144979824725344,True,SUCCESS,
10,20,6,2,,,,,0.01344832626808946,<0.50,False,False,False,False,,,,False,MASK_BOUNDARY_IOU_FAILURE,best_overlap_prediction_index=2
10,20,7,2,14,s000010-i000020-p000014,0.9975680708885193,0.6085202924124024,0.6085202924124024,0.50-0.75,True,False,False,True,,0.05487602073170535,4.6829574910158565,True,SUCCESS,
10,20,8,2,22,s000010-i000020-p000022,0.9959267377853394,0.6954858454475898,0.6954858454475898,0.50-0.75,True,False,False,True,,0.09466254808817089,6.1506900823390085,True,SUCCESS,
10,20,9,2,2,s000010-i000020-p000002,0.9992891550064087,0.6706500956022945,0.6706500956022945,0.50-0.75,True,False,False,True,,0.0589732714611578,4.059442129268347,True,SUCCESS,
10,20,10,2,1,s000010-i000020-p000001,0.9993485808372498,0.6527610320713769,0.6527610320713769,0.50-0.75,True,False,False,True,,0.07889442294610609,4.904188878437637,True,SUCCESS,
10,20,11,2,21,s000010-i000020-p000021,0.9964501857757568,0.6688806888068881,0.6688806888068881,0.50-0.75,True,False,False,True,,0.08671575440592777,5.9224826695129735,True,SUCCESS,
10,20,12,2,27,s000010-i000020-p000027,0.9899735450744629,0.8719794344473007,0.8719794344473007,>=0.75,True,False,False,True,,0.05634077252030335,4.489615705869269,True,SUCCESS,
10,20,13,2,25,s000010-i000020-p000025,0.9907516241073608,0.6185725249424405,0.6185725249424405,0.50-0.75,True,False,False,True,,0.09860211246850727,6.003984878300718,True,SUCCESS,
10,20,14,2,24,s000010-i000020-p000024,0.9934107661247253,0.5610647181628392,0.5610647181628392,0.50-0.75,True,False,False,True,,0.07846827824894276,5.279706535316886,True,SUCCESS,
10,20,15,2,11,s000010-i000020-p000011,0.9979228377342224,0.8406668488658103,0.8406668488658103,>=0.75,True,False,False,True,,0.06582345408210785,5.791496390335182,True,SUCCESS,
10,20,16,2,16,s000010-i000020-p000016,0.9973859190940857,0.8043620501635769,0.8043620501635769,>=0.75,True,False,False,True,,0.07899368893479805,7.025194687099486,True,SUCCESS,
10,20,17,2,17,s000010-i000020-p000017,0.9972077012062073,0.6527882916982084,0.6527882916982084,0.50-0.75,True,False,False,True,,0.07389123960795302,4.4915285701386685,True,SUCCESS,
10,20,18,2,8,s000010-i000020-p000008,0.9985161423683167,0.6160530528241481,0.6160530528241481,0.50-0.75,True,False,False,True,,0.039274678691870256,3.4857278018673905,True,SUCCESS,
10,20,19,2,34,s000010-i000020-p000034,0.6366936564445496,0.7777486224088166,0.7777486224088166,>=0.75,True,True,False,True,,0.0783495799825762,6.840757163268708,True,SUCCESS,
10,20,20,2,15,s000010-i000020-p000015,0.9975134134292603,0.7413180202351655,0.7413180202351655,0.50-0.75,True,False,False,True,,0.06670501542481382,4.341189690156652,True,SUCCESS,
10,20,21,2,,,,,0.45385232744783305,<0.50,False,True,False,False,,,,False,UNDER_SEGMENTATION_OR_MERGE,best_overlap_prediction_index=9
10,20,22,2,,,,,0.4850432957229074,<0.50,False,True,False,False,,,,False,UNDER_SEGMENTATION_OR_MERGE,best_overlap_prediction_index=9
10,20,23,2,10,s000010-i000020-p000010,0.998190701007843,0.5886075949367089,0.5886075949367089,0.50-0.75,True,False,False,True,,0.10563219969150084,6.490500252000242,False,POSE_MSSD_ONLY_FAILURE,
10,20,24,2,30,s000010-i000020-p000030,0.9826630353927612,0.794329649207112,0.794329649207112,>=0.75,True,False,False,True,,0.07291018635152731,4.977290755325766,True,SUCCESS,
10,20,25,2,0,s000010-i000020-p000000,0.9996114373207092,0.815406976744186,0.815406976744186,>=0.75,True,False,False,True,,0.0797463766972956,6.705686052976829,True,SUCCESS,
10,20,26,2,,,,,0.4108196054504779,<0.50,False,False,False,False,,,,False,MASK_BOUNDARY_IOU_FAILURE,best_overlap_prediction_index=3
10,20,27,2,20,s000010-i000020-p000020,0.9968543648719788,0.5791162675882499,0.5791162675882499,0.50-0.75,True,False,False,True,,0.08571021262328964,5.176677590637218,True,SUCCESS,
10,20,28,2,32,s000010-i000020-p000032,0.9650686383247375,0.5967741935483871,0.5967741935483871,0.50-0.75,True,False,True,True,,0.06949709455071279,6.38080837999309,True,SUCCESS,
10,20,29,2,,,,,0.0,<0.50,False,False,False,False,,,,False,DETECTOR_MISS,best_overlap_prediction_index=0
10,20,30,2,4,s000010-i000020-p000004,0.9989991784095764,0.8389314996032795,0.8389314996032795,>=0.75,True,False,False,True,,0.07039252097894065,5.373159816935623,True,SUCCESS,
10,20,31,2,19,s000010-i000020-p000019,0.9969539642333984,0.6531182128451753,0.6531182128451753,0.50-0.75,True,False,True,True,,0.049386910510246025,3.013237021600632,True,SUCCESS,
10,20,32,2,18,s000010-i000020-p000018,0.9970459342002869,0.730605738575983,0.730605738575983,0.50-0.75,True,False,True,True,,0.06950503993579239,5.626358766181179,True,SUCCESS,
10,20,33,2,23,s000010-i000020-p000023,0.9959195852279663,0.6912245411113905,0.6912245411113905,0.50-0.75,True,False,False,True,,0.07053948686601941,5.2892295332489105,True,SUCCESS,
10,20,34,2,26,s000010-i000020-p000026,0.9903296232223511,0.6627521062037274,0.6627521062037274,0.50-0.75,True,False,False,True,,0.05245751401797253,4.572616337686356,True,SUCCESS,
10,20,35,2,,,,,0.42982851985559567,<0.50,False,False,False,False,,,,False,MASK_BOUNDARY_IOU_FAILURE,best_overlap_prediction_index=29
10,20,36,2,,,,,0.49964503762601165,<0.50,False,True,False,False,,,,False,UNDER_SEGMENTATION_OR_MERGE,best_overlap_prediction_index=31
10,30,0,2,1,s000010-i000030-p000001,0.9996312856674194,0.7556977209116353,0.7556977209116353,>=0.75,True,False,False,True,,0.07064105134147565,4.092703197089747,True,SUCCESS,
10,30,1,2,,,,,0.27358312935417056,<0.50,False,False,False,False,,,,False,MASK_BOUNDARY_IOU_FAILURE,best_overlap_prediction_index=31
10,30,2,2,5,s000010-i000030-p000005,0.9992209672927856,0.8557692307692307,0.8557692307692307,>=0.75,True,False,False,True,,0.09292804476918506,5.196116217384449,True,SUCCESS,
10,30,3,2,10,s000010-i000030-p000010,0.9987195730209351,0.8641370869033048,0.8641370869033048,>=0.75,True,False,False,True,,0.04158031106213326,3.7079588951985283,True,SUCCESS,
10,30,4,2,3,s000010-i000030-p000003,0.9993088245391846,0.8275225121219117,0.8275225121219117,>=0.75,True,False,False,True,,0.04850631152115355,4.213804578218773,True,SUCCESS,
10,30,5,2,7,s000010-i000030-p000007,0.999018669128418,0.771576100319646,0.771576100319646,>=0.75,True,False,False,True,,0.07206879717333603,4.2029454698158215,True,SUCCESS,
10,30,6,2,,,,,0.021824875098606363,<0.50,False,False,False,False,,,,False,MASK_BOUNDARY_IOU_FAILURE,best_overlap_prediction_index=3
10,30,7,2,17,s000010-i000030-p000017,0.9979884624481201,0.6964054822860098,0.6964054822860098,0.50-0.75,True,False,False,True,,0.08438978681570397,7.013680855644825,True,SUCCESS,
10,30,8,2,11,s000010-i000030-p000011,0.9987075328826904,0.7787136294027565,0.7787136294027565,>=0.75,True,False,False,True,,0.06641992246825325,5.230460518937963,True,SUCCESS,
10,30,9,2,4,s000010-i000030-p000004,0.9993079900741577,0.6962944416624938,0.6962944416624938,0.50-0.75,True,False,False,True,,0.08132252711072666,6.038493413795081,True,SUCCESS,
10,30,10,2,9,s000010-i000030-p000009,0.9988815188407898,0.7004038364462393,0.7004038364462393,0.50-0.75,True,False,False,True,,0.048683179929747085,3.991245424254922,True,SUCCESS,
10,30,11,2,14,s000010-i000030-p000014,0.9981485605239868,0.7923497267759563,0.7923497267759563,>=0.75,True,False,False,True,,0.05104260408996461,4.190051039857176,True,SUCCESS,
10,30,12,2,25,s000010-i000030-p000025,0.9957025647163391,0.8401588483494664,0.8401588483494664,>=0.75,True,False,False,True,,0.08079615839398158,2.91767168847201,True,SUCCESS,
10,30,13,2,28,s000010-i000030-p000028,0.993590235710144,0.6621297037630104,0.6621297037630104,0.50-0.75,True,False,False,True,,0.08778637907016575,4.2594845715174525,True,SUCCESS,
10,30,14,2,19,s000010-i000030-p000019,0.997521698474884,0.6531430002504383,0.6531430002504383,0.50-0.75,True,False,False,True,,0.06037455407188423,3.469541941710721,True,SUCCESS,
10,30,15,2,15,s000010-i000030-p000015,0.9981226325035095,0.8752497858978019,0.8752497858978019,>=0.75,True,False,False,True,,0.03754767325278459,2.62639631390216,True,SUCCESS,
10,30,16,2,6,s000010-i000030-p000006,0.9990523457527161,0.7632739122100825,0.7632739122100825,>=0.75,True,False,False,True,,0.04273030820655551,3.8619269809134558,True,SUCCESS,
10,30,17,2,13,s000010-i000030-p000013,0.9983091354370117,0.7864238410596026,0.7864238410596026,>=0.75,True,False,False,True,,0.05923555964865392,3.90466115643651,True,SUCCESS,
10,30,18,2,16,s000010-i000030-p000016,0.9980000853538513,0.7148603880738287,0.7148603880738287,0.50-0.75,True,False,False,True,,0.05700088403611372,4.099363390086864,True,SUCCESS,
10,30,19,2,,,,,0.47920242968440513,<0.50,False,True,False,False,,,,False,UNDER_SEGMENTATION_OR_MERGE,best_overlap_prediction_index=30
10,30,20,2,24,s000010-i000030-p000024,0.9957624077796936,0.734875940897686,0.734875940897686,0.50-0.75,True,False,False,True,,0.04610153629386296,3.0389074540564436,True,SUCCESS,
10,30,21,2,,,,,0.45646992850133183,<0.50,False,True,False,False,,,,False,UNDER_SEGMENTATION_OR_MERGE,best_overlap_prediction_index=20
10,30,22,2,,,,,0.4662715213096246,<0.50,False,True,False,False,,,,False,UNDER_SEGMENTATION_OR_MERGE,best_overlap_prediction_index=20
10,30,23,2,18,s000010-i000030-p000018,0.9979662895202637,0.6680192746639615,0.6680192746639615,0.50-0.75,True,False,False,True,,0.09175769591512431,3.867009731361329,True,SUCCESS,
10,30,24,2,33,s000010-i000030-p000033,0.9135595560073853,0.7690243902439025,0.7690243902439025,>=0.75,True,False,False,True,,0.056656189437524374,3.9657697758323835,True,SUCCESS,
10,30,25,2,0,s000010-i000030-p000000,0.9997201561927795,0.8218145262628801,0.8218145262628801,>=0.75,True,False,False,True,,0.04243498518510897,3.9528466485971228,True,SUCCESS,
10,30,26,2,,,,,0.3727106227106227,<0.50,False,False,False,False,,,,False,MASK_BOUNDARY_IOU_FAILURE,best_overlap_prediction_index=2
10,30,27,2,26,s000010-i000030-p000026,0.9955877065658569,0.696617050067659,0.696617050067659,0.50-0.75,True,False,False,True,,0.08873057901067187,5.2372032130981765,True,SUCCESS,
10,30,28,2,29,s000010-i000030-p000029,0.9933639764785767,0.7548225308641975,0.7548225308641975,>=0.75,True,False,False,True,,0.04804697707759867,4.4243145209650345,True,SUCCESS,
10,30,29,2,34,s000010-i000030-p000034,0.27135083079338074,0.8278706800445931,0.8278706800445931,>=0.75,True,False,True,True,,0.09156966353470031,7.45554008999649,True,SUCCESS,
10,30,30,2,12,s000010-i000030-p000012,0.9983750581741333,0.8191603875134553,0.8191603875134553,>=0.75,True,False,False,True,,0.08554967242286252,5.811595832153526,True,SUCCESS,
10,30,31,2,21,s000010-i000030-p000021,0.9969807267189026,0.7225972356155577,0.7225972356155577,0.50-0.75,True,False,False,True,,0.062020295846883344,4.746585974629469,True,SUCCESS,
10,30,32,2,22,s000010-i000030-p000022,0.9967812299728394,0.743073047858942,0.743073047858942,0.50-0.75,True,False,False,True,,0.05182793083747181,3.1886897970058903,True,SUCCESS,
10,30,33,2,8,s000010-i000030-p000008,0.9990102052688599,0.8710191082802548,0.8710191082802548,>=0.75,True,False,False,True,,0.05078109762516355,3.392810610433943,True,SUCCESS,
10,30,34,2,27,s000010-i000030-p000027,0.9955503940582275,0.7268505872712374,0.7268505872712374,0.50-0.75,True,False,False,True,,0.034300765348952024,2.9669115440925067,True,SUCCESS,
10,30,35,2,23,s000010-i000030-p000023,0.9960291385650635,0.8999271314063638,0.8999271314063638,>=0.75,True,False,False,True,,0.044926176772305475,4.170075416570741,True,SUCCESS,
10,30,36,2,,,,,0.46772277227722775,<0.50,False,True,False,False,,,,False,UNDER_SEGMENTATION_OR_MERGE,best_overlap_prediction_index=30
10,40,0,2,18,s000010-i000040-p000018,0.9975600242614746,0.7626241721854304,0.7626241721854304,>=0.75,True,False,False,True,,0.062278949118811405,2.711015292183083,True,SUCCESS,
10,40,1,2,22,s000010-i000040-p000022,0.9964996576309204,0.6547987616099071,0.6547987616099071,0.50-0.75,True,False,False,True,,0.051978298318642945,3.1362056038585746,True,SUCCESS,
10,40,2,2,9,s000010-i000040-p000009,0.9990837574005127,0.8764786795048143,0.8764786795048143,>=0.75,True,False,False,True,,0.06954017076974874,1.1754251406405571,True,SUCCESS,
10,40,3,2,7,s000010-i000040-p000007,0.9991500377655029,0.9196787148594378,0.9196787148594378,>=0.75,True,False,False,True,,0.06203885123350489,5.550599122833137,True,SUCCESS,
10,40,4,2,1,s000010-i000040-p000001,0.9994001388549805,0.8535863938871087,0.8535863938871087,>=0.75,True,False,False,True,,0.044273811022615905,3.230362181078534,True,SUCCESS,
